Time,Asset,Timeframe,Type,Confidence,Price,Status,Return
2024-03-20 20:00:00,AUD/USD,1D,LONG 🟢,61%,0.6597799062728882,FLIP 🔄,-1.24%
2024-03-20 20:00:00,DXY Index,4D,LONG 🟢,51%,104.43000030517578,FLIP 🔄,-0.08%
2024-03-20 20:00:00,EUR/USD,1D,LONG 🟢,55%,1.0937210321426392,FLIP 🔄,-0.68%
2024-03-20 00:00:00,DXY Index,1D,SHORT 🔴,51%,103.41000366210938,FLIP 🔄,-0.57%
2024-03-19 20:00:00,EUR/USD,1D,SHORT 🔴,55%,1.0863306522369385,FLIP 🔄,-0.68%
2024-03-19 00:00:00,Gold Futures,1D,LONG 🟢,71%,2156.300048828125,HIT TP 🟢,7.00%
2024-03-18 00:00:00,DXY Index,1D,LONG 🟢,60%,103.58000183105469,FLIP 🔄,-0.16%
2024-03-17 20:00:00,AUD/USD,1D,SHORT 🔴,61%,0.6557978987693787,FLIP 🔄,-0.61%
2024-03-14 20:00:00,Arbitrum,1D,SHORT 🔴,44%,1.8781,HIT TP 🟢,14.00%
2024-03-07 19:00:00,US Oil,4D,LONG 🟢,41%,77.93000030517578,HIT TP 🟢,7.00%
2024-03-06 19:00:00,AUD/USD,1D,LONG 🟢,64%,0.6566298604011536,FLIP 🔄,-0.13%
2024-03-05 19:00:00,AUD/USD,4D,LONG 🟢,56%,0.6621301770210266,FLIP 🔄,-1.59%
2024-03-04 19:00:00,DXY Index,4D,SHORT 🔴,52%,102.73999786376952,FLIP 🔄,-1.64%
2024-03-03 19:00:00,GBP/USD,1D,LONG 🟢,42%,1.26603102684021,FLIP 🔄,0.01%
2024-03-03 19:00:00,EUR/USD,1D,LONG 🟢,42%,1.084269404411316,FLIP 🔄,0.19%
2024-03-02 19:00:00,EUR/USD,4D,LONG 🟢,52%,1.0855995416641235,FLIP 🔄,-0.16%
2024-03-01 00:00:00,DXY Index,1D,SHORT 🔴,43%,103.86000061035156,FLIP 🔄,0.27%
2024-02-29 19:00:00,GBP/USD,1D,SHORT 🔴,52%,1.2625465393066406,FLIP 🔄,-0.28%
2024-02-29 19:00:00,EUR/USD,1D,SHORT 🔴,51%,1.0804970264434814,FLIP 🔄,-0.35%
2024-02-29 08:00:00,AUS 200,1D,LONG 🟢,56%,7745.60009765625,HIT SL 🔴,-3.00%
2024-02-28 00:00:00,DXY Index,1D,LONG 🟢,51%,103.9800033569336,FLIP 🔄,-0.12%
2024-02-27 19:00:00,EUR/USD,4D,SHORT 🔴,54%,1.0804970264434814,FLIP 🔄,-0.47%
2024-02-26 19:00:00,AUD/USD,1D,SHORT 🔴,58%,0.6539598107337952,FLIP 🔄,-0.41%
2024-02-26 00:00:00,DXY Index,1D,SHORT 🔴,53%,103.83000183105469,FLIP 🔄,-0.14%
2024-02-23 19:00:00,EUR/USD,4D,LONG 🟢,52%,1.0850930213928225,FLIP 🔄,-0.42%
2024-02-22 19:00:00,AUD/USD,1D,LONG 🟢,59%,0.6559101939201355,FLIP 🔄,-0.30%
2024-02-22 19:00:00,GBP/USD,1D,LONG 🟢,52%,1.266367793083191,FLIP 🔄,-0.30%
2024-02-21 19:00:00,EUR/USD,1D,LONG 🟢,49%,1.0820403099060059,FLIP 🔄,-0.14%
2024-02-20 00:00:00,Gold Futures,1D,LONG 🟢,49%,2027.5,HIT TP 🟢,7.00%
2024-02-19 19:00:00,GBP/USD,4D,LONG 🟢,55%,1.266367793083191,FLIP 🔄,-0.20%
2024-02-15 00:00:00,Silver Futures,1D,LONG 🟢,53%,22.91200065612793,HIT TP 🟢,7.00%
2024-02-15 00:00:00,Gold Futures,1D,SHORT 🔴,42%,2002.0999755859375,FLIP 🔄,-1.27%
2024-02-14 19:00:00,AUD/USD,4D,SHORT 🔴,53%,0.6525498628616333,FLIP 🔄,-1.47%
2024-02-13 19:00:00,AUD/USD,1D,SHORT 🔴,66%,0.6453399062156677,FLIP 🔄,-1.64%
2024-02-13 00:00:00,S&P 500,1D,LONG 🟢,53%,4953.169921875,TIME LIMIT ⌛,4.96%
2024-02-11 19:00:00,XRP,1D,LONG 🟢,45%,0.5321,HIT TP 🟢,14.00%
2024-02-08 19:00:00,Dogecoin,1D,LONG 🟢,43%,0.08152,HIT TP 🟢,14.00%
2024-02-08 00:00:00,US Oil,1D,LONG 🟢,45%,76.22000122070312,HIT TP 🟢,7.00%
2024-02-06 19:00:00,Avalanche,1D,LONG 🟢,43%,35.26,HIT TP 🟢,14.00%
2024-02-05 19:00:00,Solana,1D,LONG 🟢,52%,96.87,HIT TP 🟢,14.00%
2024-02-05 19:00:00,Arbitrum,1D,LONG 🟢,43%,1.8495,HIT TP 🟢,14.00%
2024-02-04 19:00:00,EUR/USD,1D,SHORT 🔴,55%,1.0780043601989746,FLIP 🔄,-0.37%
2024-02-03 19:00:00,GBP/USD,4D,SHORT 🔴,57%,1.2606525421142578,FLIP 🔄,-0.45%
2024-02-02 00:00:00,DXY Index,1D,LONG 🟢,52%,103.91999816894531,FLIP 🔄,-0.09%
2024-02-02 00:00:00,Gold Futures,1D,LONG 🟢,56%,2036.0999755859375,FLIP 🔄,-1.67%
2024-02-01 19:00:00,DXY Index,4D,LONG 🟢,53%,104.4499969482422,FLIP 🔄,-1.64%
2024-02-01 00:00:00,DXY Index,1D,SHORT 🔴,55%,103.05000305175781,FLIP 🔄,-0.84%
2024-02-01 00:00:00,Nasdaq 100,1D,LONG 🟢,52%,17344.7109375,TIME LIMIT ⌛,5.47%
2024-01-31 19:00:00,GBP/USD,1D,SHORT 🔴,51%,1.2678449153900146,FLIP 🔄,0.12%
2024-01-30 19:00:00,Bitcoin,1D,LONG 🟢,42%,42600,HIT TP 🟢,14.00%
2024-01-29 00:00:00,Silver Futures,1D,LONG 🟢,47%,23.13800048828125,HIT SL 🔴,-3.00%
2024-01-28 19:00:00,DXY Index,4D,SHORT 🔴,54%,103.0500030517578,FLIP 🔄,-1.36%
2024-01-28 19:00:00,Chainlink,1D,LONG 🟢,42%,14.984,HIT TP 🟢,14.00%
2024-01-24 19:00:00,DXY Index,4D,LONG 🟢,53%,103.47000122070312,FLIP 🔄,-0.41%
2024-01-22 19:00:00,EUR/USD,4D,SHORT 🔴,55%,1.0847046375274658,FLIP 🔄,-0.04%
2024-01-18 19:00:00,AUD/USD,1D,SHORT 🔴,69%,0.6582845449447632,HIT TP 🟢,2.00%
2024-01-18 19:00:00,GBP/USD,1D,LONG 🟢,46%,1.2709871530532837,FLIP 🔄,-0.25%
2024-01-18 00:00:00,US Oil,1D,LONG 🟢,48%,74.08000183105469,HIT TP 🟢,7.00%
2024-01-16 19:00:00,GBP/USD,1D,SHORT 🔴,50%,1.26385498046875,FLIP 🔄,-0.56%
2024-01-16 00:00:00,DXY Index,1D,LONG 🟢,54%,103.36000061035156,FLIP 🔄,-0.30%
2024-01-14 19:00:00,AUS 200,4D,LONG 🟢,52%,7421.2001953125,TIME LIMIT ⌛,4.56%
2024-01-14 19:00:00,EUR/USD,1D,SHORT 🔴,56%,1.0945708751678467,HIT TP 🟢,2.00%
2024-01-13 19:00:00,AUD/USD,4D,SHORT 🔴,54%,0.6588900089263916,HIT TP 🟢,2.00%
2024-01-10 19:00:00,EUR/USD,1D,LONG 🟢,57%,1.0975141525268555,FLIP 🔄,-0.27%
2024-01-08 00:00:00,DXY Index,1D,SHORT 🔴,52%,102.20999908447266,FLIP 🔄,-1.13%
2024-01-07 19:00:00,Ethereum,1D,LONG 🟢,42%,2332.51,HIT TP 🟢,14.00%
2024-01-04 19:00:00,AUD/USD,1D,SHORT 🔴,69%,0.6706593036651611,HIT TP 🟢,2.00%
2024-01-04 19:00:00,GBP/USD,1D,LONG 🟢,58%,1.2684078216552734,FLIP 🔄,-0.36%
2024-01-03 19:00:00,EUR/USD,1D,SHORT 🔴,61%,1.0927767753601074,FLIP 🔄,-0.43%
2024-01-02 19:00:00,GBP/USD,1D,SHORT 🔴,57%,1.2623074054718018,FLIP 🔄,-0.48%
2024-01-02 19:00:00,Gold Futures,4D,LONG 🟢,44%,2042.4000244140625,HIT TP 🟢,7.00%
2024-01-02 19:00:00,Silver Futures,4D,SHORT 🔴,47%,23.121999740600582,HIT SL 🔴,-3.00%
2024-01-02 08:00:00,AUS 200,1D,LONG 🟢,65%,7523.2001953125,TIME LIMIT ⌛,2.33%
2024-01-01 19:00:00,AUD/USD,4D,LONG 🟢,62%,0.6706593036651611,FLIP 🔄,-1.75%
2024-01-01 19:00:00,Chainlink,1D,SHORT 🔴,41%,15.141,HIT TP 🟢,14.00%
2024-01-01 19:00:00,Dogecoin,1D,SHORT 🔴,41%,0.09103,HIT TP 🟢,14.00%
2023-12-29 19:00:00,EUR/USD,4D,LONG 🟢,56%,1.1038745641708374,FLIP 🔄,-1.74%
2023-12-29 00:00:00,Silver Futures,1D,SHORT 🔴,40%,23.85300064086914,HIT TP 🟢,7.00%
2023-12-28 19:00:00,XRP,1D,SHORT 🔴,43%,0.6229,HIT TP 🟢,14.00%
2023-12-28 19:00:00,AUD/USD,1D,LONG 🟢,53%,0.6826302409172058,FLIP 🔄,-1.75%
2023-12-26 19:00:00,EUR/USD,1D,LONG 🟢,55%,1.1043012142181396,FLIP 🔄,-1.04%
2023-12-25 19:00:00,Silver Futures,4D,LONG 🟢,42%,23.85300064086914,HIT SL 🔴,-3.00%
2023-12-25 19:00:00,Chainlink,1D,LONG 🟢,41%,15.091,HIT TP 🟢,14.00%
2023-12-20 00:00:00,S&P 500,1D,LONG 🟢,65%,4698.35009765625,HIT TP 🟢,7.00%
2023-12-18 19:00:00,AUD/USD,1D,LONG 🟢,63%,0.6703715920448303,HIT TP 🟢,2.00%
2023-12-17 19:00:00,GBP/USD,4D,LONG 🟢,60%,1.2641266584396362,FLIP 🔄,-0.27%
2023-12-13 19:00:00,EUR/USD,1D,LONG 🟢,56%,1.0886130332946777,HIT TP 🟢,2.00%
2023-12-13 19:00:00,GBP/USD,1D,LONG 🟢,58%,1.2622915506362915,FLIP 🔄,0.00%
2023-12-10 19:00:00,Bitcoin,1D,LONG 🟢,49%,41237.41,HIT TP 🟢,14.00%
2023-12-07 19:00:00,BNB,1D,LONG 🟢,41%,238.7,HIT TP 🟢,14.00%
2023-12-05 19:00:00,EUR/USD,1D,SHORT 🔴,57%,1.0793657302856445,FLIP 🔄,-0.86%
2023-12-04 19:00:00,AUD/USD,4D,LONG 🟢,63%,0.6594479084014893,HIT TP 🟢,2.00%
2023-12-04 00:00:00,Gold Futures,1D,LONG 🟢,53%,2024.0999755859375,TIME LIMIT ⌛,1.43%
2023-11-30 19:00:00,Arbitrum,1D,LONG 🟢,43%,1.036,HIT TP 🟢,14.00%
2023-11-30 00:00:00,Nasdaq 100,1D,LONG 🟢,53%,15947.8701171875,HIT TP 🟢,7.00%
2023-11-29 19:00:00,AUD/USD,1D,LONG 🟢,66%,0.6619009971618652,HIT TP 🟢,2.00%
2023-11-26 19:00:00,Cardano,1D,LONG 🟢,42%,0.3781,HIT TP 🟢,14.00%
2023-11-21 19:00:00,EUR/USD,1D,LONG 🟢,57%,1.0918222665786743,FLIP 🔄,-1.14%
2023-11-20 19:00:00,GBP/USD,1D,LONG 🟢,62%,1.2509069442749023,HIT TP 🟢,2.00%
2023-11-19 19:00:00,EUR/USD,4D,LONG 🟢,56%,1.0890873670578003,HIT TP 🟢,2.00%
2023-11-15 19:00:00,Ethereum,1D,LONG 🟢,52%,1962.08,HIT TP 🟢,14.00%
2023-11-14 19:00:00,AUD/USD,1D,LONG 🟢,68%,0.6499837636947632,HIT TP 🟢,2.00%
2023-11-14 19:00:00,AUD/USD,4D,LONG 🟢,52%,0.6470816731452942,HIT TP 🟢,2.00%
2023-11-13 19:00:00,EUR/USD,1D,LONG 🟢,58%,1.0701825618743896,HIT TP 🟢,2.00%
2023-11-13 19:00:00,Bitcoin,1D,LONG 🟢,54%,35557.53,HIT TP 🟢,14.00%
2023-11-13 19:00:00,DXY Index,4D,SHORT 🔴,53%,103.81999969482422,FLIP 🔄,0.34%
2023-11-13 19:00:00,GBP/USD,1D,LONG 🟢,61%,1.228063702583313,HIT TP 🟢,2.00%
2023-11-11 19:00:00,GBP/USD,4D,LONG 🟢,53%,1.24945330619812,HIT TP 🟢,2.00%
2023-11-11 19:00:00,Silver Futures,4D,LONG 🟢,49%,23.48500061035156,HIT TP 🟢,7.00%
2023-11-11 19:00:00,AUS 200,4D,LONG 🟢,46%,7058.39990234375,HIT TP 🟢,7.00%
2023-11-09 19:00:00,AUD/USD,1D,SHORT 🔴,58%,0.6361699104309082,FLIP 🔄,-2.17%
2023-11-09 19:00:00,GBP/USD,1D,SHORT 🔴,58%,1.2217023372650146,FLIP 🔄,-0.52%
2023-11-06 19:00:00,AUD/USD,4D,SHORT 🔴,49%,0.6361699104309082,FLIP 🔄,-1.72%
2023-11-05 19:00:00,GBP/USD,1D,LONG 🟢,60%,1.237378716468811,FLIP 🔄,-1.27%
2023-11-05 19:00:00,DXY Index,4D,LONG 🟢,53%,105.91000366210938,FLIP 🔄,-1.97%
2023-11-03 20:00:00,EUR/USD,4D,LONG 🟢,56%,1.0721560716629028,HIT TP 🟢,2.00%
2023-11-02 20:00:00,AUD/USD,4D,LONG 🟢,52%,0.6516865491867065,FLIP 🔄,-2.38%
2023-11-02 20:00:00,EUR/USD,1D,LONG 🟢,49%,1.0619093179702759,HIT TP 🟢,2.00%
2023-11-02 09:00:00,AUS 200,1D,LONG 🟢,49%,6978.2001953125,HIT TP 🟢,7.00%
2023-11-02 00:00:00,Nasdaq 100,1D,LONG 🟢,51%,14919.5498046875,HIT TP 🟢,7.00%
2023-11-02 00:00:00,S&P 500,1D,LONG 🟢,50%,4317.77978515625,HIT TP 🟢,7.00%
2023-11-02 00:00:00,DXY Index,1D,SHORT 🔴,46%,106.12000274658203,TIME LIMIT ⌛,3.69%
2023-11-01 20:00:00,AUD/USD,1D,LONG 🟢,63%,0.642259955406189,FLIP 🔄,-0.95%
2023-11-01 20:00:00,DXY Index,4D,SHORT 🔴,51%,105.0199966430664,FLIP 🔄,-0.85%
2023-10-31 20:00:00,S&P 500,4D,LONG 🟢,47%,4358.33984375,HIT TP 🟢,7.00%
2023-10-31 20:00:00,AUD/USD,1D,SHORT 🔴,56%,0.6339948177337646,FLIP 🔄,-1.30%
2023-10-31 20:00:00,EUR/USD,1D,SHORT 🔴,49%,1.0579099655151367,FLIP 🔄,-0.38%
2023-10-30 20:00:00,AUD/USD,1D,LONG 🟢,61%,0.637100100517273,FLIP 🔄,-0.49%
2023-10-30 20:00:00,EUR/USD,1D,LONG 🟢,57%,1.061503529548645,FLIP 🔄,-0.34%
2023-10-26 20:00:00,Silver Futures,4D,LONG 🟢,42%,23.28199958801269,HIT SL 🔴,-3.00%
2023-10-26 00:00:00,DXY Index,1D,LONG 🟢,41%,106.5999984741211,FLIP 🔄,-0.45%
2023-10-25 20:00:00,Avalanche,4D,LONG 🟢,43%,11.36,HIT SL 🔴,-4.00%
2023-10-25 19:00:00,EUR/USD,1D,SHORT 🔴,57%,1.056725025177002,FLIP 🔄,-0.45%
2023-10-23 19:00:00,EUR/USD,1D,LONG 🟢,58%,1.0669853687286377,FLIP 🔄,-0.96%
2023-10-23 00:00:00,DXY Index,1D,SHORT 🔴,44%,105.54000091552734,FLIP 🔄,-1.00%
2023-10-20 20:00:00,Cardano,1D,LONG 🟢,45%,0.258,HIT TP 🟢,14.00%
2023-10-20 20:00:00,Dogecoin,1D,LONG 🟢,48%,0.06111,HIT TP 🟢,14.00%
2023-10-19 20:00:00,Chainlink,1D,LONG 🟢,46%,7.567,HIT TP 🟢,14.00%
2023-10-16 00:00:00,Silver Futures,1D,LONG 🟢,46%,22.610000610351562,HIT TP 🟢,7.00%
2023-10-15 20:00:00,BNB,1D,LONG 🟢,49%,214.8,HIT TP 🟢,14.00%
2023-10-13 00:00:00,Gold Futures,1D,LONG 🟢,54%,1927.4000244140625,HIT TP 🟢,7.00%
2023-10-12 19:00:00,AUD/USD,1D,SHORT 🔴,54%,0.6316800117492676,FLIP 🔄,-0.86%
2023-10-10 20:00:00,Gold Futures,4D,LONG 🟢,49%,1927.4000244140625,HIT TP 🟢,7.00%
2023-10-10 09:00:00,AUS 200,1D,LONG 🟢,44%,7088.39990234375,HIT SL 🔴,-3.00%
2023-10-10 00:00:00,S&P 500,1D,LONG 🟢,44%,4358.240234375,HIT SL 🔴,-3.00%
2023-10-09 19:00:00,AUD/USD,1D,LONG 🟢,61%,0.6420900225639343,FLIP 🔄,-1.62%
2023-10-06 20:00:00,GBP/USD,4D,SHORT 🔴,57%,1.229135513305664,FLIP 🔄,-1.65%
2023-10-06 00:00:00,Nasdaq 100,1D,LONG 🟢,50%,14973.240234375,HIT SL 🔴,-3.00%
2023-10-03 20:00:00,Nasdaq 100,4D,LONG 🟢,42%,14973.240234375,HIT SL 🔴,-3.00%
2023-10-03 20:00:00,Avalanche,1D,LONG 🟢,56%,10.07,HIT TP 🟢,14.00%
2023-10-02 19:00:00,AUD/USD,1D,SHORT 🔴,57%,0.6362699270248413,FLIP 🔄,-0.91%
2023-10-01 20:00:00,AUD/USD,4D,SHORT 🔴,60%,0.6371049880981445,FLIP 🔄,-2.29%
2023-09-30 20:00:00,Dogecoin,1D,LONG 🟢,42%,0.0632,HIT SL 🔴,-4.00%
2023-09-29 20:00:00,Cardano,1D,LONG 🟢,45%,0.254,HIT SL 🔴,-4.00%
2023-09-28 19:00:00,GBP/USD,1D,SHORT 🔴,51%,1.2204796075820923,FLIP 🔄,-1.38%
2023-09-27 20:00:00,AUD/USD,4D,SHORT 🔴,60%,0.6437202095985413,HIT TP 🟢,2.00%
2023-09-27 20:00:00,Solana,1D,LONG 🟢,51%,19.94,HIT TP 🟢,14.00%
2023-09-27 20:00:00,Ethereum,1D,LONG 🟢,42%,1653.8,HIT SL 🔴,-4.00%
2023-09-27 20:00:00,BNB,1D,LONG 🟢,46%,214.8,HIT SL 🔴,-4.00%
2023-09-25 00:00:00,DXY Index,1D,LONG 🟢,54%,106,FLIP 🔄,-0.43%
2023-09-25 00:00:00,Silver Futures,1D,SHORT 🔴,46%,23.145000457763672,HIT TP 🟢,7.00%
2023-09-24 10:00:00,AUS 200,1D,SHORT 🔴,44%,7076.5,FLIP 🔄,-0.17%
2023-09-21 00:00:00,Silver Futures,1D,LONG 🟢,42%,23.444000244140625,FLIP 🔄,-1.28%
2023-09-20 20:00:00,EUR/USD,4D,SHORT 🔴,57%,1.0648492574691772,FLIP 🔄,-0.69%
2023-09-20 19:00:00,EUR/USD,1D,SHORT 🔴,54%,1.065303087234497,FLIP 🔄,-0.16%
2023-09-20 19:00:00,AUD/USD,1D,SHORT 🔴,62%,0.6436100006103516,HIT TP 🟢,2.00%
2023-09-19 19:00:00,AUD/USD,1D,LONG 🟢,58%,0.646600067615509,FLIP 🔄,-0.46%
2023-09-19 19:00:00,GBP/USD,1D,SHORT 🔴,62%,1.2393569946289062,HIT TP 🟢,2.00%
2023-09-18 20:00:00,BNB,1D,LONG 🟢,42%,217.2,HIT SL 🔴,-4.00%
2023-09-17 20:00:00,Chainlink,1D,LONG 🟢,42%,6.559,HIT TP 🟢,14.00%
2023-09-16 20:00:00,Silver Futures,4D,SHORT 🔴,45%,23.57900047302246,HIT TP 🟢,7.00%
2023-09-16 20:00:00,Gold Futures,4D,LONG 🟢,45%,1945.5999755859373,HIT SL 🔴,-3.00%
2023-09-14 10:00:00,AUS 200,1D,LONG 🟢,45%,7279,HIT SL 🔴,-3.00%
2023-09-13 20:00:00,Bitcoin,1D,LONG 🟢,40%,26521.8,HIT TP 🟢,14.00%
2023-09-13 20:00:00,Nasdaq 100,4D,LONG 🟢,40%,15202.400390625,HIT SL 🔴,-3.00%
2023-09-07 10:00:00,AUS 200,1D,SHORT 🔴,44%,7156.7001953125,FLIP 🔄,-1.71%
2023-09-05 20:00:00,BNB,1D,SHORT 🔴,40%,215.3,FLIP 🔄,-0.88%
2023-09-05 00:00:00,Silver Futures,1D,SHORT 🔴,46%,23.558000564575195,FLIP 🔄,0.48%
2023-09-04 20:00:00,Dogecoin,1D,SHORT 🔴,43%,0.06408,FLIP 🔄,1.37%
2023-09-04 20:00:00,Gold Futures,4D,SHORT 🔴,42%,1918.4000244140625,FLIP 🔄,-1.42%
2023-09-04 19:00:00,GBP/USD,1D,SHORT 🔴,58%,1.2623074054718018,HIT TP 🟢,2.00%
2023-08-31 19:00:00,EUR/USD,1D,SHORT 🔴,57%,1.0844104290008545,HIT TP 🟢,2.00%
2023-08-30 19:00:00,EUR/USD,1D,LONG 🟢,55%,1.0932546854019165,FLIP 🔄,-0.81%
2023-08-29 00:00:00,Gold Futures,1D,LONG 🟢,42%,1936.5,HIT SL 🔴,-3.00%
2023-08-29 00:00:00,Nasdaq 100,1D,LONG 🟢,50%,15376.5498046875,HIT SL 🔴,-3.00%
2023-08-29 00:00:00,US Oil,1D,LONG 🟢,47%,81.16000366210938,HIT TP 🟢,7.00%
2023-08-29 00:00:00,S&P 500,1D,LONG 🟢,47%,4497.6298828125,HIT SL 🔴,-3.00%
2023-08-28 20:00:00,Avalanche,1D,SHORT 🔴,40%,10.81,HIT TP 🟢,14.00%
2023-08-27 20:00:00,Gold Futures,4D,LONG 🟢,46%,1938.199951171875,FLIP 🔄,-1.02%
2023-08-26 20:00:00,AUD/USD,4D,SHORT 🔴,49%,0.6478782296180725,HIT TP 🟢,2.00%
2023-08-24 20:00:00,S&P 500,4D,LONG 🟢,42%,4433.31005859375,HIT SL 🔴,-3.00%
2023-08-23 20:00:00,GBP/USD,4D,SHORT 🔴,54%,1.2589701414108276,HIT TP 🟢,2.00%
2023-08-22 19:00:00,AUD/USD,1D,SHORT 🔴,68%,0.6427999138832092,FLIP 🔄,-0.59%
2023-08-22 00:00:00,Silver Futures,1D,LONG 🟢,45%,23.420000076293945,HIT TP 🟢,7.00%
2023-08-15 20:00:00,GBP/USD,4D,LONG 🟢,57%,1.275022268295288,FLIP 🔄,-1.26%
2023-08-14 20:00:00,Dogecoin,1D,SHORT 🔴,40%,0.07085,HIT TP 🟢,14.00%
2023-08-11 20:00:00,EUR/USD,4D,SHORT 🔴,54%,1.0904173851013184,HIT TP 🟢,2.00%
2023-08-10 20:00:00,Bitcoin,1D,SHORT 🔴,67%,29427.14,HIT TP 🟢,14.00%
2023-08-10 20:00:00,XRP,1D,SHORT 🔴,56%,0.6331,HIT TP 🟢,14.00%
2023-08-09 20:00:00,BNB,1D,SHORT 🔴,53%,241.3,HIT TP 🟢,14.00%
2023-08-08 20:00:00,BNB,1D,LONG 🟢,40%,243.8,FLIP 🔄,-1.03%
2023-08-08 20:00:00,Bitcoin,1D,LONG 🟢,43%,29575.01,FLIP 🔄,-0.50%
2023-08-07 20:00:00,Avalanche,1D,SHORT 🔴,48%,12.7,HIT TP 🟢,14.00%
2023-08-07 20:00:00,GBP/USD,4D,SHORT 🔴,55%,1.2670094966888428,FLIP 🔄,-0.63%
2023-08-07 19:00:00,AUD/USD,1D,SHORT 🔴,65%,0.6572591066360474,HIT TP 🟢,2.00%
2023-08-06 20:00:00,BNB,1D,SHORT 🔴,56%,241.8,FLIP 🔄,-0.83%
2023-08-05 20:00:00,DXY Index,4D,LONG 🟢,53%,102.48999786376952,FLIP 🔄,2.47%
2023-08-04 20:00:00,BNB,1D,LONG 🟢,41%,242.9,FLIP 🔄,-0.45%
2023-08-01 20:00:00,Cardano,1D,SHORT 🔴,42%,0.2996,HIT TP 🟢,14.00%
2023-08-01 00:00:00,Gold Futures,1D,SHORT 🔴,54%,1940.699951171875,FLIP 🔄,0.22%
2023-07-31 20:00:00,S&P 500,4D,LONG 🟢,41%,4478.02978515625,HIT SL 🔴,-3.00%
2023-07-30 20:00:00,Gold Futures,4D,SHORT 🔴,44%,1932,FLIP 🔄,-0.32%
2023-07-28 00:00:00,Gold Futures,1D,LONG 🟢,43%,1960.4000244140625,FLIP 🔄,-1.00%
2023-07-27 19:00:00,GBP/USD,1D,SHORT 🔴,60%,1.2793776988983154,HIT TP 🟢,2.00%
2023-07-27 19:00:00,EUR/USD,1D,SHORT 🔴,62%,1.0978755950927734,FLIP 🔄,0.42%
2023-07-27 19:00:00,AUD/USD,1D,SHORT 🔴,61%,0.6711859703063965,HIT TP 🟢,2.00%
2023-07-27 00:00:00,Gold Futures,1D,SHORT 🔴,54%,1945.4000244140625,FLIP 🔄,-0.77%
2023-07-27 00:00:00,DXY Index,1D,LONG 🟢,57%,101.7699966430664,TIME LIMIT ⌛,3.74%
2023-07-25 20:00:00,AUD/USD,4D,SHORT 🔴,54%,0.6711859703063965,HIT TP 🟢,2.00%
2023-07-25 19:00:00,AUD/USD,1D,LONG 🟢,63%,0.6787599325180054,FLIP 🔄,-1.12%
2023-07-25 19:00:00,GBP/USD,1D,LONG 🟢,59%,1.2893908023834229,FLIP 🔄,-0.78%
2023-07-24 20:00:00,Arbitrum,1D,SHORT 🔴,42%,1.1929,HIT TP 🟢,14.00%
2023-07-24 19:00:00,GBP/USD,1D,SHORT 🔴,61%,1.281262755393982,FLIP 🔄,-0.63%
2023-07-23 19:00:00,AUD/USD,1D,SHORT 🔴,64%,0.6725800037384033,FLIP 🔄,-0.92%
2023-07-22 20:00:00,Ethereum,1D,SHORT 🔴,40%,1887.04,HIT TP 🟢,14.00%
2023-07-20 00:00:00,S&P 500,1D,LONG 🟢,57%,4534.8701171875,HIT SL 🔴,-3.00%
2023-07-19 19:00:00,EUR/USD,1D,LONG 🟢,52%,1.120523452758789,FLIP 🔄,-2.02%
2023-07-18 20:00:00,EUR/USD,4D,LONG 🟢,58%,1.113709807395935,FLIP 🔄,-2.09%
2023-07-18 20:00:00,BNB,1D,SHORT 🔴,44%,240.3,FLIP 🔄,-1.08%
2023-07-18 20:00:00,GBP/USD,4D,LONG 🟢,60%,1.2872332334518433,FLIP 🔄,-1.57%
2023-07-18 19:00:00,GBP/USD,1D,LONG 🟢,54%,1.303508996963501,FLIP 🔄,-1.71%
2023-07-17 20:00:00,Bitcoin,1D,SHORT 🔴,82%,29864.32,FLIP 🔄,0.97%
2023-07-13 20:00:00,XRP,1D,LONG 🟢,59%,0.72,HIT TP 🟢,14.00%
2023-07-12 19:00:00,AUD/USD,1D,LONG 🟢,64%,0.6792786121368408,FLIP 🔄,-0.99%
2023-07-12 10:00:00,AUS 200,1D,LONG 🟢,54%,7246.89990234375,TIME LIMIT ⌛,-1.05%
2023-07-12 00:00:00,Gold Futures,1D,LONG 🟢,41%,1956.199951171875,FLIP 🔄,-0.55%
2023-07-11 19:00:00,EUR/USD,1D,LONG 🟢,57%,1.101406455039978,HIT TP 🟢,2.00%
2023-07-11 19:00:00,AUD/USD,1D,LONG 🟢,65%,0.6693798899650574,HIT TP 🟢,2.00%
2023-07-10 20:00:00,AUS 200,4D,LONG 🟢,46%,7303.10009765625,HIT SL 🔴,-3.00%
2023-07-10 20:00:00,Gold Futures,4D,LONG 🟢,48%,1960.0999755859373,FLIP 🔄,-1.43%
2023-07-10 19:00:00,AUD/USD,1D,SHORT 🔴,65%,0.667900025844574,FLIP 🔄,-0.22%
2023-07-09 20:00:00,AUD/USD,4D,LONG 🟢,54%,0.6888617873191833,HIT SL 🔴,-3.50%
2023-07-09 19:00:00,AUD/USD,1D,LONG 🟢,65%,0.6688382029533386,FLIP 🔄,-0.14%
2023-07-07 00:00:00,DXY Index,1D,SHORT 🔴,48%,102.2699966430664,FLIP 🔄,0.49%
2023-07-06 20:00:00,Silver Futures,4D,SHORT 🔴,40%,23.150999069213867,HIT SL 🔴,-3.00%
2023-07-06 19:00:00,EUR/USD,1D,LONG 🟢,58%,1.0890636444091797,HIT TP 🟢,2.00%
